date,text,c2,c3,c4,c5,c6,c7
1/31/2019 23:55,RT : اوین ١٣٥٦:-خفه شدیم ازدود چرانمی خوابی؟+مگرنمی بینی؟مگرنمی شنوی؟-چی رو؟+صدای مردمو!انقلابو!دارن پیروزمیشن!-خب بشن چه…,9,0,1981,2,22,29
1/31/2019 23:55,RT : درسته بارداري حق هر زنيه...ولي اگه بفكر بچهاتون هستين تا از آيندشون مطمن نيستين باردار نشين...راههاي پيشگيريش هم الان خ…,1,0,1982,12,21,6
1/31/2019 23:55, آدما حق زندگی دارن,0,2,1983,15198,843,91315
1/31/2019 23:55,RT : گاهیتو حتی لب به سخن نگشوده ای و من به پایان آنچه خواهی گفت  رسیده ام...,97,0,703,4,15,2
1/31/2019 23:55, برو بریم👍,0,1,1984,28,118,186
1/31/2019 23:55,RT :   شما هر جور دوست داری فکر عزیز دلممن راهم درسته#WhereIsRESTARTLEADER,9,0,835,1006,2724,28167
1/31/2019 23:55,RT :  انتخابات فقط بعد از #براندازیهرکی غیر از این فکر می کنه و وسوسه میشه جمع کنه بره و اسم براندازی رو هم به گند نکشه#…,5,0,1498,0,11,1
1/31/2019 23:55, 2. خاتمیثبات اقتصادی و تک نرخی شدن ارزباز شدن فضای فرهنگی و سیاسی و اتفاق افتادن خیلی از اولین ها بعدانقلاب از کوچیک مثل دست زدن در مراسم رسمی چاپ کتابای دوزبانه تا بزرگ مثل اعتراض های خیاباونی باحمایت وزارت کشور و ...,0,0,691,93,270,547
1/31/2019 23:55,تماس با؟ و یا انجام دهید؟,0,0,1985,22,32,24609
1/31/2019 23:55, این غذایی نیست که تو خونه ها درست بشه و خوراک مخصوص قهوه هاست.,0,3,1986,177,288,470
1/31/2019 23:55,RT : به نظرتون اگر از همون برجام همه چیز درست پیش می رفت . وضعیت  کشور بازم اینطوری بود؟!با دلیل لطفا منشن بدین!! #ريتويت,1,0,1248,163,206,1604
1/31/2019 23:55,جابجایی اساسیه منزل خانواده های سیل زده شهر خرم آباد توسط سپاه و بسیج#مدیریت_شهری_اقدام_انقلابی #استاندار_شهردار_زیرساختو_درست_کن ,3,9,1921,71,64,513
1/31/2019 23:55,  همین دیگه برای همین الان حال و روزت اینجوری شده,0,0,320,1827,1584,3296
1/31/2019 23:55,   ای بابا ،چرا هر سری دوستامون مشکل پیدا میکنن !؟             ,1,3,1987,1542,424,7711
1/31/2019 23:55,RT : #INSTEX بر اساس شدیدترین استانداردهای بین المللی در زمینه #مبارزه‌با‌پولشویی و #تامین‌مالی‌تروریسم و با رعایت تحریم های ا…,5,0,1878,840,2260,15832
1/31/2019 23:55,RT : وجود بالذاته ساكت ست. چون صدا از جنس ماهيت ست و ماهيت متضاد وجود. ,2,0,622,5364,449,46613
1/31/2019 23:55,RT : دیوارهای #تبریز دوباره مزین به تصویر #رهبر_حرکت_ملی_آزربایجان شد#عباس_لسانی #عباس_لسانی_را_آزاد_کنید …,3,0,48,3266,3072,38594
1/31/2019 23:55,  مث خایه پیرمرداست =),0,0,1988,587,441,5316
1/31/2019 23:55,RT : مـا بـه داغ عشـق بـازیـها نشستیـم و هنـوزچشـم پـرویـن همچنـان چشمك پرانی میکند#شهریار,5,0,1194,2123,1110,5296
1/31/2019 23:55, کاملاً موافقم. من جوون بودم و متأثر از قالب‌های فکری جامعه. اشتباه می‌کردم. اشتباه می‌کنن,0,3,958,2093,3140,2542
1/31/2019 23:55,RT : بیانات #شهبانو #فرح #پهلوی در مراسم خاکسپاری شاهدخت #اشرف #پهلوی۱۴ ژانویه ۲۰۱۶ - موناکو ۲۴ دی ۱۳۹۴ما امروز در... htt…,43,0,10,481,4998,4875
1/31/2019 23:55,"RT : احمدی نژاد:""نمیخوام بگم فرمان حمله رو کی داداون آقایی که مُردرژیم صهیونیستی البتهرژیم صهیونیستی در سال89فرمان حمله(حمله به…",2,0,1989,2320,4919,760
1/31/2019 23:55,RT : ♦️تهران!آخرین آماری که ازکارتن خوابهای تهرانی ارائه شده است، ازسوی شهردار اسبق تهران بود؛ که در یک برنامه تلویزیونی ا…,1,0,1712,260,732,926
1/31/2019 23:55,RT : آخرش روحانی ماسکشو برمیداره میبینیم خودشه! چون هیچکس اندازه خودش نمیتونه انقدر عوضی باشه,80,0,1366,584,554,5346
1/31/2019 23:55,  حالا یه نفر یه گهی خورد بکشید بیرون ازین عن لطفا البته,0,0,1990,20,18,625
1/31/2019 23:55,RT : يمنيه  ضابحه من زوجها قوووويوهي بتذاكر لابنها رياضياتقالت لابنها معاك 9 شباشب اكل ابوك 5 كم الباقي 😂😂😂😂😂😂😂?ابلیس.  گ…,44,0,1991,5996,2961,52699
1/31/2019 23:55,RT : بى شرف تر ، بى ناموس تر ، خاك بر سر تر و بدبختر از اونى كه سال ديگه بره راى بده نداريم,237,0,1992,927,609,11144
1/31/2019 23:55,RT : چرا به نفع خودمون قبضه نکنیم؟#فیلترینگ #روشنگری#جبهه_سایبری ,5,0,1744,781,1278,1405
1/31/2019 23:55,RT : 💫بشنویم از آموزگار کبیر آزادی و سمبل صدق و فدا، #مسعود_رجوی✨از لحظه شنیدن خبر شهادت نخستین شهید مجاهد خلق #احمد_رضایی…,72,0,1993,851,900,8458
1/31/2019 23:55,RT : ازواکنش #ارازشه و #براندازنما هامعلومه تیراین همه پرسی بهدف خورده این جزو #جنبش های عملی ما #براندازان است ازشعاردادن خارج شو…,23,0,1347,66,85,965
1/31/2019 23:55,RT : نیروهای نظامی ایران پس از پیروزی انقلاب اسلامی حافظ استقلال و تمامیت ارضی کشور بوده‌اند تا جایی که امروز قدرت موشکی ایران آم…,129,0,226,2,6,22
1/31/2019 23:55, عجب نونی کرد برات,0,0,1234,15,45,456
1/31/2019 23:55,RT : مریم رجوی: اعتراف رئیس اتمی آخوندها به فریبکاری در برجام؛ دروغ، تقلب و فریبکاری بخشی از طبیعت فاشیسم دینی است #ايران#…,2,0,1994,2208,2064,10424
1/31/2019 23:55,  فكر ميمني اين ملعون راست گفته ؟؟؟؟ اينجا خدا بهت عقل داده عزيزم,0,0,1995,413,183,17046
1/31/2019 23:55,RT : کاش می‌شد تو رویا زندگی کرد.,4,0,1996,303,127,2210
1/31/2019 23:55,RT : یکی از نقاط اتکای ایران، #قدرت_موشکی است.موشک های زمین به زمین با بردهای بیش از ۱۵۰۰ متر که #کابوسی برای #دشمنان_ایران به ح…,8,0,1966,3,2,29
1/31/2019 23:55,من فیک فرهاد برره م,1,30,1997,1537,373,20767
1/31/2019 23:55, مرسی گربونه تک تکه عناصر #منو_تو,0,0,1998,62,219,191
1/31/2019 23:55, به قول شما بااین فیزیکش اون راه هم براش سده😁,0,1,1999,882,557,1061
1/31/2019 23:55,اینجا نسبت به موضوعی فکر میکنی،تحلیل می کنی و خروجی اندیشگی ت در قالب یه توئیت منتشر میشه نهایت توسط ده نفر که اونها هم اغلب متن و نمیخونن و به عادت فیو میزنن مورد استقبال قرار میگیره.اما توئیت میزنه “سگم پی پی کرد” ۳۰۰ نفر از آقایون همیشه در صحنه لایک میکنن و ریت!#فقر_فرهنگی,0,2,2000,0,0,1
1/31/2019 23:55,  وقتی روسیه از فرانسه ناو جنگی میخره یعنی چندان حرفی برای گفتن تو این موضوع نداره.بر کسی پوشیده نیست که نیروی دریایی آمریکا با هیچ کشوری حتی قابل مقایسه نیست.آمریکا الان یک قدرت بلامنازع در سطح جهان هست.چه در سطح تعداد نیرو و تجهیزات و چه از لحاظ تکنولوژی.,0,0,2001,170,349,51
1/31/2019 23:55,RT :  فارغ از مباحث مربوط به هشتگ! بارها تأکید کرده‌ام وجود یک رهبر یا شورا متشکل از گروه‌های مختلف برای هدایت اعت…,18,0,1093,28,76,171
1/31/2019 23:55,    الان دقیقن این منطق شما بود؟ با این چند خط یعنی چند نفر را متقاعد کرده اید!؟,0,0,987,15,68,98
1/31/2019 23:55,چهل سال [از انقلاب] گذشته است. چهل سال زمان زیادی نیست؛ برای عمر تمدّنها چهل‌سالگی آغاز بلوغ و حرکت فکری است. چهل‌سالگی دوران پیری نیست [بلکه] دوران شکوفایی است و این شکوفایی ان‌شاءالله وجود خواهد داشت.#چهل_سال_سازندگی #چهل_سالگی_انقلاب #چهل_سال_اقتدار,1,0,956,45,25,385
1/31/2019 23:55,RT : در آستانه دهه زجر:چند روز پس از انقلاب 57 پدرم شش تا مهمان داشت از دوستانش. همگی نویسنده و شاعر و به اصطلاح همگی روشن…,38,0,21,396,212,3899
1/31/2019 23:55, وجدانا هلاک شدم از مظلومیتت,0,0,1889,68,71,3561
1/31/2019 23:55,  (در روز),0,1,2002,486,103,505
1/31/2019 23:55,RT : بازدید شاهنشاه آریامهر به همراه شهبانو فرح پهلوی از فرانسه ۲۱ مهر ۱۳۴۰Visite officielle du SHAH d'Iran en... https://…,42,0,10,481,4998,4875
1/31/2019 23:55,RT :  عمار جان این ایده شاید برای کشاندن مردم به خیابان خوب باشد چون ساده است. اما واقعیت این است که تن دادن جمه…,1,0,1832,77,185,5694
1/31/2019 23:55,RT : براساس دستور دولت استرالیا؛ سفارت این کشور در ایران از ادامه رسیدگی به درخواستهای ویزا بکلی منع شده است.  این تصمیم در پی…,3,0,2003,540,537,3284
1/31/2019 23:55, بژی هاورام .,0,4,2004,27294,3547,29154
1/31/2019 23:55, العان ما یک رباتیم؟؟؟؟؟؟آیا  آیا؟؟؟؟؟؟؟دروغ تا کجا ؟؟؟؟؟؟؟,0,0,2005,3,13,15
1/31/2019 23:55, Alliedاگه ندیدی بسی جذابه,0,3,2006,885,503,4772
1/31/2019 23:55, نگوییم the doors band بگوییم دربند. هار هار هار.,0,1,2007,361,302,4832
1/31/2019 23:55, رژیمم متاسفانه,0,1,230,2068,2071,7341
1/31/2019 23:55, با روزی هیفده ساعت مطالعه:)))),0,1,151,2006,852,6714
1/31/2019 23:55, وقتی این آهنگ رو درست بخونم شاید خودم هم شک کنم که نکنه واقعا مازندرانی هستم؟!:)),0,1,177,5032,306,41845
1/31/2019 23:55,  سرنته پیتی خجالت نمیکشی از خودت مرتجع سرخ،یک ملت رو به گا دادیلعنت به همتون تف تفکثافت,0,0,807,39,8,2438
1/31/2019 23:55, بیخیال,0,1,539,1342,1549,13565
1/31/2019 23:55,  فدایی,0,1,2008,1352,817,5185
1/31/2019 23:55,  خیلی بده؟,0,0,1082,83,138,1162
1/31/2019 23:55,RT : تنهایی همیشه باهات هست ولی تو آسیب‌پذیرترین حالتت خودشو بهت نشون میده. مثلا وقتی که دختری رو میبینی که با ذوق از گل فروشی با…,84,0,898,1297,230,30546
1/31/2019 23:55,RT : آنچه میخواهم نمی بینم وآنچه می بینم،نمی خواهم!..#شفیعی_کدکنی,59,0,2009,4,52,1
1/31/2019 23:55, به طور کل,0,1,439,983,872,897
1/31/2019 23:55,انقد چیزایی که اذیتم میکنن زیادن که نمیتونم به طور خاص بیان کنم واسه همین خلاصه شده میگم کیر تو این زندگی,0,7,240,1033,44,44244
1/31/2019 23:55,RT : الهی که هم چرخ هسته ای هم چرخ اقتصادی بچرخن رو خودت و تک تک وزیرای بی لیاقتت که زندگی ما رو به خاک سیاه نشوندی با اون رونق اقتصا…,3,0,2010,60,82,417
1/31/2019 23:55,"RT : آقاجان ""روزهای خوش یادآور پیروزی انقلاب ""دلتنگ امام و شهدا شده اید و به خلوتی دیدار تازه کردید ""خواستیم بگوییم ما باتمام ب…",2,0,1744,781,1278,1405
1/31/2019 23:55, شام می‌دن؟,0,2,2011,134,279,1049
1/31/2019 23:55, گفت شکرم میخورم با عسل هر چی میخواین براتون میارم جونیام,0,1,2012,4,9,7
1/31/2019 23:55, تو حق داری بد جایی گرفتار شدی,0,1,2013,1497,1211,30533
